,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1424,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
1425,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1426,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1427,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1428,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Fast Fresh Foods,43.649392411305456,-79.37812292780795,Salad Place
1429,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1430,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
1431,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1432,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1433,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
1434,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.649743251720665,-79.3794307872276,Coffee Shop
1435,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1436,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1437,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1438,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
1439,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1440,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Berczy Park,43.64804835388851,-79.3751722909452,Park
1441,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1442,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
1443,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1444,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1445,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
1446,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1447,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1448,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1449,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
1450,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
1451,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
1452,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Terroni,43.650927,-79.375602,Italian Restaurant
1453,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1454,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1455,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1456,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1457,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1458,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Bardi's Steak House,43.64622,-79.383074,Restaurant
1459,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1460,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1461,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1462,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1463,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1464,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1465,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1466,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1467,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1468,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1469,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1470,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1471,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1472,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1473,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,TD Canada Trust,43.648796,-79.381448,Bank
1474,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1475,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1476,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1477,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.7325643756872,-79.4192305175256,Coffee Shop
1478,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1479,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1480,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1481,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1482,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1483,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1484,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1485,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1486,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1487,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Dino's No Frills,43.73048664218584,-79.41870350421509,Grocery Store
1488,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1489,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1490,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Shoppers Drug Mart,43.73627469604449,-79.41999933309785,Pharmacy
1491,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1492,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
1493,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,McDonald's,43.73259250589356,-79.41966584226944,Fast Food Restaurant
1494,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
1495,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Baskin Robbins,43.73331413324141,-79.41945159484654,Ice Cream Shop
1496,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Nara Sushi,43.73377349763694,-79.41956007911853,Japanese Restaurant
1497,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Short & Sweet Cupcakes,43.73398728803477,-79.41965901042369,Cupcake Shop
1498,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Harvey's & Swiss Chalet,43.730165663862444,-79.41867411150258,Fast Food Restaurant
1499,Roselawn,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1500,Roselawn,43.7116948,-79.41693559999999,Menchie's St. Clair West,43.707664,-79.414301,Ice Cream Shop
1501,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000002,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
1502,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000002,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
1503,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000002,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
1504,"Forest Hill North, Forest Hill West",43.6969476,-79.41130720000002,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
1505,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1506,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1507,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
1508,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
1509,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1510,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1511,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1512,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1513,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Magic Oven,43.6748946772507,-79.40699407078071,Pizza Place
1514,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1515,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1516,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1517,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
1518,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Aviv,43.674553,-79.409043,Jewish Restaurant
1519,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1520,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1521,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.674965,-79.406868,Sandwich Place
1522,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Beauty Boutique by Shoppers Drug Mart,43.67471486426238,-79.40777572566179,Cosmetics Shop
1523,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1524,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Super Jet International Coffee Shop,43.674331761282474,-79.40932490176829,Coffee Shop
1525,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1526,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1527,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.67562647482443,-79.4101006611444,Sandwich Place
1528,"Harbord, University of Toronto",43.6626956,-79.4000493,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
1529,"Harbord, University of Toronto",43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
1530,"Harbord, University of Toronto",43.6626956,-79.4000493,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1531,"Harbord, University of Toronto",43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1532,"Harbord, University of Toronto",43.6626956,-79.4000493,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
1533,"Harbord, University of Toronto",43.6626956,-79.4000493,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
1534,"Harbord, University of Toronto",43.6626956,-79.4000493,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
1535,"Harbord, University of Toronto",43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1536,"Harbord, University of Toronto",43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
1537,"Harbord, University of Toronto",43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
1538,"Harbord, University of Toronto",43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1539,"Harbord, University of Toronto",43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1540,"Harbord, University of Toronto",43.6626956,-79.4000493,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
1541,"Harbord, University of Toronto",43.6626956,-79.4000493,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
1542,"Harbord, University of Toronto",43.6626956,-79.4000493,Innis Cafe,43.665401003815745,-79.39971478706231,Café
1543,"Harbord, University of Toronto",43.6626956,-79.4000493,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
1544,"Harbord, University of Toronto",43.6626956,-79.4000493,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
1545,"Harbord, University of Toronto",43.6626956,-79.4000493,The Clubhouse,43.6582455666801,-79.39989387989043,Sandwich Place
1546,"Harbord, University of Toronto",43.6626956,-79.4000493,A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
1547,"Harbord, University of Toronto",43.6626956,-79.4000493,River Tai Restaurant,43.66290213,-79.403167,Chinese Restaurant
1548,"Harbord, University of Toronto",43.6626956,-79.4000493,FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
1549,"Harbord, University of Toronto",43.6626956,-79.4000493,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
1550,"Harbord, University of Toronto",43.6626956,-79.4000493,Second Cup,43.66267187452542,-79.39848816597433,Coffee Shop
1551,"Harbord, University of Toronto",43.6626956,-79.4000493,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
1552,"Harbord, University of Toronto",43.6626956,-79.4000493,Second Cup Coffee Co.,43.66535,-79.398376,Café
1553,"Harbord, University of Toronto",43.6626956,-79.4000493,Daddyo's,43.66462215321565,-79.40268488417684,Italian Restaurant
1554,"Harbord, University of Toronto",43.6626956,-79.4000493,Hart House Gym,43.66417202442517,-79.39488839857401,Gym
